d1,d2,d3,d4,d5,w1,w2,pitch_mm,height_mm,thickness_mm
9.547905910228470461e+00,3.842940420529685319e+00,7.703981961295148118e+00,6.838850313308919127e+00,9.532639466612396362e+00,7.586210666237711009e-02,2.166226693568479300e-02,7.806861034364068530e+00,2.229325350208115175e+00,1.499999999999999944e-01
1.000000000000000056e-01,9.316423975257714929e+00,1.000000000000000000e+01,9.593025866471823093e+00,9.927434281926970527e+00,0.000000000000000000e+00,2.499449308954167920e-02,7.863844449324749242e+00,3.946347504727905964e+00,1.503075204370415141e-01
4.972063873872483164e+00,5.138651223337144636e+00,5.925631188546109485e+00,5.364341828146747204e+00,1.083189088973888353e-01,7.414138925904051325e-02,9.766195089431923756e-03,7.883236951859298181e+00,2.552314776541173114e+00,1.499999999999999944e-01
5.255529780854470978e-01,1.081454677502474981e-01,9.224746541733374272e+00,1.059122180734815982e-01,4.143870714219183071e+00,0.000000000000000000e+00,6.896954321749537882e-03,7.745348727351679230e+00,3.973552054486133134e+00,2.179673697859444981e-01
7.432048904174386017e+00,1.031901469337469790e-01,8.892892953994765648e+00,1.000000000000000056e-01,9.431618520836623887e+00,1.783763487666293127e-02,2.768003569602510427e-02,7.784945563151800307e+00,4.000000000000000000e+00,1.578424950079960476e-01
1.000000000000000056e-01,1.046469775268079883e-01,8.522908266143524258e+00,1.012558652811239440e-01,1.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.900000000000000355e+00,3.995081881762610365e+00,2.471824971455546804e-01
1.000000000000000056e-01,1.076008448643916288e-01,6.268051711899099487e+00,1.000000000000000056e-01,1.000000000000000000e+01,2.372049094957393023e-02,3.278337827587529674e-02,7.687163587711376422e+00,4.000000000000000000e+00,2.500000000000000000e-01
2.973451407920293832e+00,1.000000000000000056e-01,7.626925983371742213e+00,1.000669374588465665e-01,1.000000000000000000e+01,5.702227413497285707e-05,3.770083724477257814e-02,7.820100115100853344e+00,3.919680676260713703e+00,1.625820170706484546e-01
8.464041603837575423e+00,2.130517645914026481e+00,8.601524230518105441e+00,9.714587372271880739e+00,1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.585885199018724379e+00,2.200000000000000178e+00,1.569452072573990775e-01
1.000000000000000056e-01,7.314775381692914635e+00,9.668211164365024146e+00,1.086528903356567932e+00,1.000000000000000000e+01,2.061995348715400800e-02,9.639445805854934823e-03,7.900000000000000355e+00,4.000000000000000000e+00,1.857546371047771039e-01
7.275717521933957599e-01,9.239372306768483867e+00,8.232453824645990181e+00,3.028338147249709511e+00,7.955611986522106882e+00,1.956924687165468441e-02,3.169239184987680119e-02,7.900000000000000355e+00,3.343558669983875742e+00,1.499999999999999944e-01
1.000000000000000056e-01,1.090359060724016976e-01,5.050388713262900175e+00,1.063978693354408062e-01,9.056420474496814421e+00,9.865620019441826913e-03,0.000000000000000000e+00,6.953274538594635956e+00,4.000000000000000000e+00,2.500000000000000000e-01
1.012798398675473222e-01,1.000000000000000056e-01,5.629509272395444519e+00,1.020068783867144613e-01,1.000000000000000000e+01,1.582210897462437912e-02,5.019153528812762832e-03,7.774084960078692319e+00,4.000000000000000000e+00,2.500000000000000000e-01
9.984283714500755025e+00,1.000000000000000056e-01,9.674377265936016101e+00,1.029849544699355940e-01,1.000000000000000000e+01,5.594051564768344476e-02,8.612453206447517884e-03,7.756628118919534742e+00,3.951632636343108462e+00,1.595354924556970644e-01
1.018220360302371230e-01,1.000000000000000056e-01,8.284632825258068323e+00,1.000000000000000056e-01,1.000000000000000000e+01,0.000000000000000000e+00,1.067242904016752099e-02,7.900000000000000355e+00,4.000000000000000000e+00,2.387536812007902132e-01
2.697649645193720858e+00,1.033440582822358067e-01,9.128753729433546127e+00,4.934659849377289298e+00,9.980094937319265114e+00,9.578987523150954697e-01,1.000000000000000000e+00,7.900000000000000355e+00,3.943681030906447393e+00,2.500000000000000000e-01
1.000000000000000000e+01,1.000000000000000056e-01,5.895576706478119711e+00,1.000000000000000056e-01,1.056397724678872357e-01,1.555384314571476301e-01,7.949622320063323699e-02,7.900000000000000355e+00,4.000000000000000000e+00,2.400420255349277332e-01
1.000000000000000000e+01,1.002338309259094562e-01,6.546013149982320201e+00,1.045445110981414460e-01,1.058894113684842458e-01,1.337199235628217658e-02,1.649505809406166812e-01,7.739416402545617579e+00,4.000000000000000000e+00,2.500000000000000000e-01
1.000000000000000000e+01,5.560895379814049022e+00,9.161334447278562720e+00,3.677100863223406457e-01,1.078681074084473501e-01,7.056824550663493706e-03,3.270249763669784773e-03,7.900000000000000355e+00,2.200000000000000178e+00,1.558123967757137629e-01
1.000000000000000000e+01,1.031988696140558742e-01,9.894610596013214021e+00,1.004932303938254612e-01,3.696951609551835105e-01,2.053616590074695131e-02,6.615911016021533420e-02,6.792251419948851954e+00,3.958312853401028342e+00,1.530706035478592852e-01
1.000000000000000056e-01,7.896307371310084200e+00,9.495068340389668293e+00,4.508156564279339307e+00,1.000000000000000000e+01,0.000000000000000000e+00,6.874132173950157909e-02,7.880650075079419281e+00,4.000000000000000000e+00,1.994933852763380311e-01
9.029967633574482733e+00,1.065141299270103981e-01,8.452106233981748318e+00,1.053517900456157341e-01,9.664568668686865038e+00,3.405180284730390666e-02,4.146492179802993561e-03,7.900000000000000355e+00,3.645600617661967302e+00,1.499999999999999944e-01
9.200001962904892139e+00,1.000000000000000056e-01,1.000000000000000000e+01,1.000000000000000056e-01,3.564973292139867467e-01,6.091423160525675368e-02,2.116110224195864517e-02,5.090698389076665720e+00,3.947808338056044253e+00,1.515295751337037700e-01
3.589925592661252773e-01,9.901322599387601286e+00,8.884728679030160947e+00,3.706940138883787039e+00,6.289406334830411005e+00,3.574372085232876452e-03,0.000000000000000000e+00,7.900000000000000355e+00,2.850489394998366954e+00,1.499999999999999944e-01
1.000000000000000000e+01,1.035981522915591091e-01,4.740268775504063115e+00,1.000000000000000056e-01,1.000000000000000056e-01,9.958069362893879825e-03,5.667947031847457573e-02,7.880127638547184787e+00,3.050334099352568273e+00,1.635374481824738435e-01
4.636730601810632457e+00,5.039294813664101369e+00,4.698808809140920140e+00,2.347319732799522995e+00,1.129611362854569950e-01,1.181262439330403764e-02,0.000000000000000000e+00,7.792984384350512883e+00,2.675367876994389160e+00,1.499999999999999944e-01
1.019211462150144132e-01,1.091501130436583894e-01,5.403948582372271936e+00,1.037561254330093413e-01,1.000000000000000000e+01,0.000000000000000000e+00,1.911704985043216967e-02,7.900000000000000355e+00,3.996146598525349702e+00,2.500000000000000000e-01
1.000000000000000000e+01,1.674072769577765296e+00,1.000000000000000000e+01,9.103200939547994253e+00,1.000000000000000056e-01,2.988295547074731537e-02,3.722762386190887982e-03,7.900000000000000355e+00,2.200000000000000178e+00,1.499999999999999944e-01
1.061107255835745111e-01,1.000000000000000056e-01,8.875097173374221882e+00,1.000000000000000000e+01,1.000000000000000000e+01,1.731155750336451499e-02,1.986039692799166367e-01,7.900000000000000355e+00,2.254971690283441799e+00,1.499999999999999944e-01
1.107398154306068333e-01,3.339526340848943065e+00,9.829312941001274950e+00,8.114598969707250475e+00,9.908356439967546336e+00,4.874279265739588779e-02,0.000000000000000000e+00,6.864787752623344730e+00,3.945859537150486318e+00,1.502279742080615543e-01
1.051852075295978128e-01,1.000000000000000056e-01,4.801832953207086696e+00,1.015596071280822354e-01,1.000000000000000000e+01,0.000000000000000000e+00,8.462510682671507342e-03,7.862725949110577872e+00,4.000000000000000000e+00,2.500000000000000000e-01
1.000000000000000056e-01,1.058511709038992693e-01,9.313539068794867148e+00,1.000000000000000056e-01,9.478650840627466323e+00,0.000000000000000000e+00,1.933021632462567085e-02,7.900000000000000355e+00,3.928835448440675115e+00,1.989180778585659115e-01
6.813690347511510481e+00,4.417119124732569624e+00,5.371985732150741377e+00,5.220043186734704577e+00,1.020033132248943791e-01,3.234905409543516880e-02,1.049300112052595491e-01,7.848596397610196007e+00,3.345573448779827430e+00,1.515348225677015381e-01
1.000000000000000056e-01,1.000000000000000000e+01,6.614077222192054073e+00,1.000000000000000000e+01,9.685609638073627181e+00,1.486597635330049599e-02,8.099397843032143940e-02,7.900000000000000355e+00,2.200000000000000178e+00,1.499999999999999944e-01
1.042978441306599974e-01,1.019735120877386658e-01,8.416396358317291160e+00,1.000000000000000056e-01,9.751457698366348126e+00,9.300807741466601136e-03,3.533865471638173144e-03,7.682784178337817238e+00,3.845374574689991221e+00,2.236371684402528037e-01
1.009626368132514052e-01,5.450751358277920566e+00,8.638958417580051119e+00,1.064895083547789112e-01,9.207210291599693619e+00,1.184814158146031138e-01,2.439037274024763793e-02,7.900000000000000355e+00,3.974694431304436559e+00,1.867649717405775178e-01
1.104006845017173610e-01,1.039923930805206481e-01,9.768513024288820290e+00,9.718484426101140272e+00,1.000000000000000000e+01,0.000000000000000000e+00,1.883769823297232471e-01,7.700272928357727587e+00,2.211579205139569737e+00,2.500000000000000000e-01
1.000000000000000000e+01,1.000000000000000056e-01,7.491044350818329534e+00,1.055653722991690968e-01,1.027216824481636676e-01,2.069949949779437831e-02,1.613463464228325761e-01,7.819125007541995132e+00,3.920213762994614104e+00,2.466117096414792986e-01
1.026380134693243573e-01,1.000000000000000000e+01,4.881824651421077021e+00,2.199126331894979636e+00,5.458041847300357574e+00,1.717459429624969836e-01,0.000000000000000000e+00,7.900000000000000355e+00,2.200000000000000178e+00,1.529686245160581382e-01
5.784260487418961816e+00,1.001439026025826018e-01,8.201423896046726725e+00,1.067211696675420679e-01,9.737856298991191650e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.891076751636365572e+00,3.967255904225253538e+00,1.579942227531065668e-01
8.900583894652809747e+00,7.869034892534747527e+00,9.076170632344089384e+00,1.056546490656876253e-01,1.000814545240521353e-01,3.735807806646161688e-02,3.431546266365751666e-03,7.900000000000000355e+00,2.404735282121678974e+00,1.499999999999999944e-01
1.014785480551371466e-01,1.007502046681235247e-01,8.887547762795412254e+00,9.598090279944091918e+00,9.959853511515644797e+00,2.743902677994229655e-03,9.809688903627260259e-02,7.900000000000000355e+00,2.544430761561902621e+00,2.311975310708953013e-01
9.368753196442982656e+00,1.092100013565518585e-01,7.063579165959972705e+00,1.000000000000000056e-01,1.000000000000000056e-01,3.487005032385109837e-02,5.027547411492516716e-02,7.900000000000000355e+00,3.908678596990424747e+00,2.499907707847573157e-01
3.637832856600327625e-01,9.933456997389763288e+00,8.391297055650708714e+00,4.123052370066337069e+00,7.299883641077990148e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.847740819206561191e+00,2.903299345184118696e+00,1.499999999999999944e-01
1.000000000000000056e-01,1.000000000000000056e-01,5.258032657504113416e+00,1.000000000000000056e-01,9.220448475485721218e+00,7.957635036116952540e-03,2.371960462115244028e-02,7.900000000000000355e+00,3.936434798489025777e+00,2.453187542174998237e-01
7.268602405917579112e+00,8.145727566173610157e+00,1.000000000000000000e+01,4.895642115943617867e+00,1.000000000000000056e-01,6.892910422634726531e-02,0.000000000000000000e+00,7.891281392252216698e+00,3.707156729737917100e+00,1.499999999999999944e-01
1.846862043261957353e+00,1.000000000000000000e+01,7.530864695206871851e+00,1.000000000000000000e+01,1.000000000000000000e+01,8.581470916922129266e-02,3.669418247871353983e-02,7.783328705341709508e+00,2.218330088475251038e+00,1.499999999999999944e-01
9.975928580706478144e+00,2.658929009934051457e+00,9.868884988675199921e+00,9.712020648874014839e+00,1.000000000000000056e-01,0.000000000000000000e+00,2.367826917164980033e-02,7.789721947772361155e+00,2.200000000000000178e+00,1.557644461362504562e-01
9.735862414042822266e+00,1.017634241070303203e-01,7.793605974207913789e+00,1.004861409267826522e-01,1.000000000000000056e-01,0.000000000000000000e+00,1.811634859994251320e-02,7.798896471441763900e+00,3.979665198178804708e+00,2.500000000000000000e-01
2.925927107483646594e+00,1.019850247823261280e-01,9.131324908844852928e+00,1.000000000000000056e-01,1.000000000000000000e+01,2.610413774823937272e-02,2.679948468251538984e-02,7.900000000000000355e+00,4.000000000000000000e+00,1.508912851323674365e-01
1.000000000000000056e-01,1.000000000000000000e+01,7.954367202319391872e+00,5.791372819884692547e+00,1.000000000000000000e+01,1.829018086864128353e-02,3.073578553440186115e-02,7.900000000000000355e+00,2.843202805964918589e+00,1.499999999999999944e-01
9.775683375089478488e+00,1.043530907361392424e-01,5.399436404238667109e+00,1.019937417889202336e-01,1.081610275344905558e-01,7.115759096102809711e-02,5.339644297537183421e-02,7.896993882928756037e+00,4.000000000000000000e+00,2.500000000000000000e-01
1.001060085727668164e-01,1.003205505000903663e-01,5.699719958194597424e+00,1.010465775419456674e-01,1.000000000000000000e+01,0.000000000000000000e+00,2.420706017999566320e-02,7.900000000000000355e+00,3.835620223894919967e+00,2.500000000000000000e-01
9.129491835741012196e+00,6.482197581873013981e+00,9.810099633775870132e+00,1.006313223160041348e-01,1.010516830490019030e-01,2.983426904531247259e-02,2.698206371184301566e-02,7.900000000000000355e+00,2.448998428518601500e+00,1.499999999999999944e-01
1.000000000000000000e+01,4.991887697418921910e+00,6.924303702714913911e+00,1.000000000000000000e+01,1.014370195142905717e-01,5.800737122325068384e-02,2.189263253307898588e-02,7.803096760867984649e+00,2.256768593778742726e+00,1.499999999999999944e-01
1.000000000000000000e+01,1.038668208785528402e-01,6.779526538470820540e+00,1.000000000000000056e-01,1.000000000000000056e-01,0.000000000000000000e+00,1.305008387694261696e-01,7.732463331277214635e+00,4.000000000000000000e+00,2.487863389742076548e-01
1.000000000000000000e+01,1.000000000000000056e-01,6.123910389728527193e+00,1.043617832844032089e-01,1.000000000000000056e-01,1.727215484164925652e-01,0.000000000000000000e+00,7.890777254796802254e+00,3.949372126722354714e+00,2.500000000000000000e-01
1.002010319892842616e-01,3.400943445971128298e+00,9.542015652311302887e+00,8.229415453707744632e+00,8.529174906760747632e+00,8.507776267468509677e-04,0.000000000000000000e+00,7.028046546111735182e+00,3.963624979377626367e+00,1.560962092561556103e-01
1.000000000000000000e+01,1.042287090809462247e-01,8.072053189338179280e+00,6.512335745165974465e+00,1.028849315799074682e-01,0.000000000000000000e+00,1.701377245019448231e-02,7.876458700700359472e+00,2.467179970583995630e+00,1.537115701759448894e-01
1.000000000000000056e-01,5.887353025751519198e+00,9.143344160745012772e+00,1.000000000000000000e+01,1.000000000000000000e+01,3.699190982731164618e-02,3.247137821968348187e-02,7.895426458002497760e+00,2.674528770939128108e+00,1.499999999999999944e-01
2.164521431417976594e+00,1.000000000000000000e+01,9.991379195696746152e+00,3.693517591599856598e+00,9.108243627312630153e+00,1.249322366745830165e-01,9.296932301143373198e-03,7.900000000000000355e+00,3.095559497805064009e+00,1.555774776351983857e-01
9.797353211626443681e+00,3.290730525905884107e+00,7.439395506801427693e+00,4.410732502180524373e-01,1.068592010568904516e-01,0.000000000000000000e+00,3.739197436463272128e-02,7.835721408164908475e+00,2.202717987875402184e+00,1.499999999999999944e-01
9.692120783812956830e+00,1.029859628944982952e-01,9.862910898141240779e+00,1.000000000000000056e-01,9.715943148920494821e+00,2.079742678831614580e-02,8.798443240523957931e-02,7.900000000000000355e+00,3.880144794922527396e+00,1.608571732958967160e-01
1.006414736181525660e-01,1.000000000000000000e+01,7.034673166734110694e+00,9.888797118018995747e+00,7.034531507223571012e+00,7.250756834812718821e-02,2.170621538213204638e-01,7.900000000000000355e+00,2.321744565896214141e+00,1.499999999999999944e-01
